timestamp,datetime,symbol,price,last_digit,is_even
1767031568,2025-12-29 18:06:08,R_50,132.7577,7,False
1767031570,2025-12-29 18:06:10,R_50,132.7712,2,True
1767031572,2025-12-29 18:06:12,R_50,132.7886,6,True
1767031574,2025-12-29 18:06:14,R_50,132.753,3,False
1767031576,2025-12-29 18:06:16,R_50,132.7347,7,False
1767031578,2025-12-29 18:06:18,R_50,132.7272,2,True
1767031580,2025-12-29 18:06:20,R_50,132.6935,5,False
1767031582,2025-12-29 18:06:22,R_50,132.7061,1,False
1767031584,2025-12-29 18:06:24,R_50,132.7323,3,False
1767031586,2025-12-29 18:06:26,R_50,132.7559,9,False
1767031588,2025-12-29 18:06:28,R_50,132.7673,3,False
1767031590,2025-12-29 18:06:30,R_50,132.7592,2,True
1767031592,2025-12-29 18:06:32,R_50,132.7547,7,False
1767031594,2025-12-29 18:06:34,R_50,132.7388,8,True
1767031596,2025-12-29 18:06:36,R_50,132.7748,8,True
1767031598,2025-12-29 18:06:38,R_50,132.7447,7,False
1767031600,2025-12-29 18:06:40,R_50,132.7542,2,True
1767031602,2025-12-29 18:06:42,R_50,132.7831,1,False
1767031604,2025-12-29 18:06:44,R_50,132.7418,8,True
1767031606,2025-12-29 18:06:46,R_50,132.7467,7,False
1767031608,2025-12-29 18:06:48,R_50,132.7293,3,False
1767031610,2025-12-29 18:06:50,R_50,132.7338,8,True
1767031612,2025-12-29 18:06:52,R_50,132.7314,4,True
1767031614,2025-12-29 18:06:54,R_50,132.7323,3,False
1767031616,2025-12-29 18:06:56,R_50,132.7311,1,False
1767031618,2025-12-29 18:06:58,R_50,132.7129,9,False
1767031620,2025-12-29 18:07:00,R_50,132.6973,3,False
1767031622,2025-12-29 18:07:02,R_50,132.7056,6,True
1767031624,2025-12-29 18:07:04,R_50,132.6947,7,False
1767031626,2025-12-29 18:07:06,R_50,132.6931,1,False
1767031628,2025-12-29 18:07:08,R_50,132.7208,8,True
1767031630,2025-12-29 18:07:10,R_50,132.7409,9,False
1767031632,2025-12-29 18:07:12,R_50,132.7441,1,False
1767031634,2025-12-29 18:07:14,R_50,132.741,1,False
1767031636,2025-12-29 18:07:16,R_50,132.755,5,False
1767031638,2025-12-29 18:07:18,R_50,132.7746,6,True
1767031640,2025-12-29 18:07:20,R_50,132.766,6,True
1767031642,2025-12-29 18:07:22,R_50,132.7576,6,True
1767031644,2025-12-29 18:07:24,R_50,132.7644,4,True
1767031646,2025-12-29 18:07:26,R_50,132.7865,5,False
1767031648,2025-12-29 18:07:28,R_50,132.8134,4,True
1767031650,2025-12-29 18:07:30,R_50,132.8029,9,False
1767031652,2025-12-29 18:07:32,R_50,132.8104,4,True
1767031654,2025-12-29 18:07:34,R_50,132.8113,3,False
1767031656,2025-12-29 18:07:36,R_50,132.7792,2,True
1767031658,2025-12-29 18:07:38,R_50,132.7906,6,True
1767031660,2025-12-29 18:07:40,R_50,132.8139,9,False
1767031662,2025-12-29 18:07:42,R_50,132.7809,9,False
1767031664,2025-12-29 18:07:44,R_50,132.7672,2,True
1767031666,2025-12-29 18:07:46,R_50,132.7554,4,True
1767031668,2025-12-29 18:07:48,R_50,132.781,1,False
1767031670,2025-12-29 18:07:50,R_50,132.7385,5,False
1767031672,2025-12-29 18:07:52,R_50,132.7248,8,True
1767031674,2025-12-29 18:07:54,R_50,132.7314,4,True
1767031676,2025-12-29 18:07:56,R_50,132.7251,1,False
1767031678,2025-12-29 18:07:58,R_50,132.6909,9,False
1767031680,2025-12-29 18:08:00,R_50,132.6815,5,False
1767031682,2025-12-29 18:08:02,R_50,132.6507,7,False
1767031684,2025-12-29 18:08:04,R_50,132.6486,6,True
1767031686,2025-12-29 18:08:06,R_50,132.6325,5,False
1767031688,2025-12-29 18:08:08,R_50,132.6176,6,True
1767031690,2025-12-29 18:08:10,R_50,132.6089,9,False
1767031692,2025-12-29 18:08:12,R_50,132.6148,8,True
1767031694,2025-12-29 18:08:14,R_50,132.6043,3,False
1767031696,2025-12-29 18:08:16,R_50,132.604,4,True
1767031698,2025-12-29 18:08:18,R_50,132.5689,9,False
1767031700,2025-12-29 18:08:20,R_50,132.5598,8,True
1767031702,2025-12-29 18:08:22,R_50,132.5702,2,True
1767031704,2025-12-29 18:08:24,R_50,132.5731,1,False
1767031706,2025-12-29 18:08:26,R_50,132.5759,9,False
1767031708,2025-12-29 18:08:28,R_50,132.5722,2,True
1767031710,2025-12-29 18:08:30,R_50,132.5661,1,False
1767031712,2025-12-29 18:08:32,R_50,132.5743,3,False
1767031714,2025-12-29 18:08:34,R_50,132.5866,6,True
1767031716,2025-12-29 18:08:36,R_50,132.6178,8,True
1767031718,2025-12-29 18:08:38,R_50,132.6603,3,False
1767031720,2025-12-29 18:08:40,R_50,132.651,1,False
1767031722,2025-12-29 18:08:42,R_50,132.6697,7,False
1767031724,2025-12-29 18:08:44,R_50,132.6412,2,True
1767031726,2025-12-29 18:08:46,R_50,132.648,8,True
1767031728,2025-12-29 18:08:48,R_50,132.6686,6,True
1767031730,2025-12-29 18:08:50,R_50,132.6703,3,False
1767031732,2025-12-29 18:08:52,R_50,132.6733,3,False
1767031734,2025-12-29 18:08:54,R_50,132.6777,7,False
1767031736,2025-12-29 18:08:56,R_50,132.6581,1,False
1767031738,2025-12-29 18:08:58,R_50,132.691,1,False
1767031740,2025-12-29 18:09:00,R_50,132.6921,1,False
1767031742,2025-12-29 18:09:02,R_50,132.6726,6,True
1767031744,2025-12-29 18:09:04,R_50,132.6875,5,False
1767031746,2025-12-29 18:09:06,R_50,132.6708,8,True
1767031748,2025-12-29 18:09:08,R_50,132.6977,7,False
1767031750,2025-12-29 18:09:10,R_50,132.704,4,True
1767031752,2025-12-29 18:09:12,R_50,132.6976,6,True
1767031754,2025-12-29 18:09:14,R_50,132.6889,9,False
1767031756,2025-12-29 18:09:16,R_50,132.693,3,False
1767031758,2025-12-29 18:09:18,R_50,132.6892,2,True
1767031760,2025-12-29 18:09:20,R_50,132.7073,3,False
1767031762,2025-12-29 18:09:22,R_50,132.7123,3,False
1767031764,2025-12-29 18:09:24,R_50,132.7109,9,False
1767031766,2025-12-29 18:09:26,R_50,132.7077,7,False
1767031768,2025-12-29 18:09:28,R_50,132.6816,6,True
1767031770,2025-12-29 18:09:30,R_50,132.6866,6,True
1767031772,2025-12-29 18:09:32,R_50,132.6841,1,False
1767031774,2025-12-29 18:09:34,R_50,132.6537,7,False
1767031776,2025-12-29 18:09:36,R_50,132.6894,4,True
1767031778,2025-12-29 18:09:38,R_50,132.6825,5,False
1767031780,2025-12-29 18:09:40,R_50,132.6852,2,True
1767031782,2025-12-29 18:09:42,R_50,132.6807,7,False
1767031784,2025-12-29 18:09:44,R_50,132.6758,8,True
1767031786,2025-12-29 18:09:46,R_50,132.6613,3,False
1767031788,2025-12-29 18:09:48,R_50,132.6778,8,True
1767031790,2025-12-29 18:09:50,R_50,132.6894,4,True
1767031792,2025-12-29 18:09:52,R_50,132.6863,3,False
1767031794,2025-12-29 18:09:54,R_50,132.6964,4,True
1767031796,2025-12-29 18:09:56,R_50,132.6986,6,True
1767031798,2025-12-29 18:09:58,R_50,132.7115,5,False
1767031800,2025-12-29 18:10:00,R_50,132.682,2,True
1767031802,2025-12-29 18:10:02,R_50,132.6802,2,True
1767031804,2025-12-29 18:10:04,R_50,132.6902,2,True
1767031806,2025-12-29 18:10:06,R_50,132.6807,7,False
1767031808,2025-12-29 18:10:08,R_50,132.6893,3,False
1767031810,2025-12-29 18:10:10,R_50,132.6774,4,True
1767031812,2025-12-29 18:10:12,R_50,132.6881,1,False
1767031814,2025-12-29 18:10:14,R_50,132.6938,8,True
1767031816,2025-12-29 18:10:16,R_50,132.7056,6,True
1767031818,2025-12-29 18:10:18,R_50,132.6882,2,True
1767031820,2025-12-29 18:10:20,R_50,132.6471,1,False
1767031822,2025-12-29 18:10:22,R_50,132.6597,7,False
1767031824,2025-12-29 18:10:24,R_50,132.671,1,False
1767031826,2025-12-29 18:10:26,R_50,132.6981,1,False
1767031828,2025-12-29 18:10:28,R_50,132.6902,2,True
1767031830,2025-12-29 18:10:30,R_50,132.6901,1,False
1767031832,2025-12-29 18:10:32,R_50,132.7056,6,True
1767031834,2025-12-29 18:10:34,R_50,132.7211,1,False
1767031836,2025-12-29 18:10:36,R_50,132.7242,2,True
1767031838,2025-12-29 18:10:38,R_50,132.7124,4,True
1767031840,2025-12-29 18:10:40,R_50,132.7115,5,False
1767031842,2025-12-29 18:10:42,R_50,132.678,8,True
1767031844,2025-12-29 18:10:44,R_50,132.6611,1,False
1767031846,2025-12-29 18:10:46,R_50,132.6713,3,False
1767031848,2025-12-29 18:10:48,R_50,132.6309,9,False
1767031850,2025-12-29 18:10:50,R_50,132.6204,4,True
1767031852,2025-12-29 18:10:52,R_50,132.6049,9,False
1767031854,2025-12-29 18:10:54,R_50,132.6004,4,True
1767031856,2025-12-29 18:10:56,R_50,132.6063,3,False
1767031858,2025-12-29 18:10:58,R_50,132.5955,5,False
1767031860,2025-12-29 18:11:00,R_50,132.5921,1,False
1767031862,2025-12-29 18:11:02,R_50,132.5657,7,False
1767031864,2025-12-29 18:11:04,R_50,132.5831,1,False
1767031866,2025-12-29 18:11:06,R_50,132.5889,9,False
1767031868,2025-12-29 18:11:08,R_50,132.5904,4,True
1767031870,2025-12-29 18:11:10,R_50,132.568,8,True
1767031872,2025-12-29 18:11:12,R_50,132.552,2,True
1767031874,2025-12-29 18:11:14,R_50,132.5736,6,True
1767031876,2025-12-29 18:11:16,R_50,132.568,8,True
1767031878,2025-12-29 18:11:18,R_50,132.55,5,False
1767031880,2025-12-29 18:11:20,R_50,132.5302,2,True
1767031882,2025-12-29 18:11:22,R_50,132.5222,2,True
1767031884,2025-12-29 18:11:24,R_50,132.5113,3,False
1767031886,2025-12-29 18:11:26,R_50,132.5078,8,True
1767031888,2025-12-29 18:11:28,R_50,132.5292,2,True
1767031890,2025-12-29 18:11:30,R_50,132.5384,4,True
1767031892,2025-12-29 18:11:32,R_50,132.5456,6,True
1767031894,2025-12-29 18:11:34,R_50,132.5492,2,True
1767031896,2025-12-29 18:11:36,R_50,132.5115,5,False
1767031898,2025-12-29 18:11:38,R_50,132.5296,6,True
1767031900,2025-12-29 18:11:40,R_50,132.5564,4,True
1767031902,2025-12-29 18:11:42,R_50,132.5527,7,False
1767031904,2025-12-29 18:11:44,R_50,132.5717,7,False
1767031906,2025-12-29 18:11:46,R_50,132.5647,7,False
1767031908,2025-12-29 18:11:48,R_50,132.5661,1,False
1767031910,2025-12-29 18:11:50,R_50,132.5441,1,False
1767031912,2025-12-29 18:11:52,R_50,132.5536,6,True
1767031914,2025-12-29 18:11:54,R_50,132.5492,2,True
1767031916,2025-12-29 18:11:56,R_50,132.543,3,False
1767031918,2025-12-29 18:11:58,R_50,132.5361,1,False
1767031920,2025-12-29 18:12:00,R_50,132.5559,9,False
1767031922,2025-12-29 18:12:02,R_50,132.5747,7,False
1767031924,2025-12-29 18:12:04,R_50,132.5781,1,False
1767031926,2025-12-29 18:12:06,R_50,132.559,9,False
1767031928,2025-12-29 18:12:08,R_50,132.5731,1,False
1767031930,2025-12-29 18:12:10,R_50,132.6059,9,False
1767031932,2025-12-29 18:12:12,R_50,132.6067,7,False
1767031934,2025-12-29 18:12:14,R_50,132.6226,6,True
1767031936,2025-12-29 18:12:16,R_50,132.6212,2,True
1767031938,2025-12-29 18:12:18,R_50,132.5949,9,False
1767031940,2025-12-29 18:12:20,R_50,132.6056,6,True
1767031942,2025-12-29 18:12:22,R_50,132.62,2,True
1767031944,2025-12-29 18:12:24,R_50,132.6268,8,True
1767031946,2025-12-29 18:12:26,R_50,132.6325,5,False
1767031948,2025-12-29 18:12:28,R_50,132.6381,1,False
1767031950,2025-12-29 18:12:30,R_50,132.6145,5,False
1767031952,2025-12-29 18:12:32,R_50,132.6332,2,True
1767031954,2025-12-29 18:12:34,R_50,132.629,9,False
1767031956,2025-12-29 18:12:36,R_50,132.6225,5,False
1767031958,2025-12-29 18:12:38,R_50,132.63,3,False
1767031960,2025-12-29 18:12:40,R_50,132.6393,3,False
1767031962,2025-12-29 18:12:42,R_50,132.642,2,True
1767031964,2025-12-29 18:12:44,R_50,132.6289,9,False
1767031966,2025-12-29 18:12:46,R_50,132.6161,1,False
1767031968,2025-12-29 18:12:48,R_50,132.6,6,True
1767031970,2025-12-29 18:12:50,R_50,132.5698,8,True
1767031972,2025-12-29 18:12:52,R_50,132.594,4,True
1767031974,2025-12-29 18:12:54,R_50,132.5898,8,True
1767031976,2025-12-29 18:12:56,R_50,132.6281,1,False
1767031978,2025-12-29 18:12:58,R_50,132.6323,3,False
1767031980,2025-12-29 18:13:00,R_50,132.6255,5,False
1767031982,2025-12-29 18:13:02,R_50,132.6368,8,True
1767031984,2025-12-29 18:13:04,R_50,132.6455,5,False
1767031986,2025-12-29 18:13:06,R_50,132.5962,2,True
1767031988,2025-12-29 18:13:08,R_50,132.6369,9,False
1767031990,2025-12-29 18:13:10,R_50,132.6458,8,True
1767031992,2025-12-29 18:13:12,R_50,132.6637,7,False
1767031994,2025-12-29 18:13:14,R_50,132.6592,2,True
1767031996,2025-12-29 18:13:16,R_50,132.6771,1,False
1767031998,2025-12-29 18:13:18,R_50,132.6758,8,True
1767032000,2025-12-29 18:13:20,R_50,132.7058,8,True
1767032002,2025-12-29 18:13:22,R_50,132.703,3,False
1767032004,2025-12-29 18:13:24,R_50,132.7326,6,True
1767032006,2025-12-29 18:13:26,R_50,132.7545,5,False
1767032008,2025-12-29 18:13:28,R_50,132.748,8,True
1767032010,2025-12-29 18:13:30,R_50,132.7661,1,False
1767032012,2025-12-29 18:13:32,R_50,132.7546,6,True
1767032014,2025-12-29 18:13:34,R_50,132.7496,6,True
